,_latitude,_longitude,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,2_current_permanent_employees,4_number_permanent_employees_last_year,103_number_own_fridges,145_number_direct_competitors,24_burnout,276_expected_days_informal_credit,36_credit_default_rate,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,172_supplier_frequency,163_number_high_perishable_products,_updated_by,_geometry,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,pictures_of_shelves_if_possible,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,19_tax_id,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,214_customer_relationship_tools,33_credit_to_customers,35_interest_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,56_procurement_changes_pandemic,279_changes_procurement_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,254_technology_roadmap,260_technology_scalable,261_technology_organization
150,19.0561435132,-98.2212986935,0.0,0.0,8.0,0.0,0.0,2.5,2.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Salomon Abdala Perez,SRID=4326;POINT(-98.2212986935 19.0561435132),Grocery store (aka. nanostore),no,yes,no,1 Photo,yes,yes,1990-11-07,Aumentó 25%,No cambió,no,No lo hago,No lo hago,No los uso,no,no,no,Llamada a Teléfono fijo,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,"Efectivo,Tarjeta de débito y/o crédito",yes,Aumentar la cantidad del pedido,Nunca,Precio,"Informar al proveedor,Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto,pedir en otra sucursal",0,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
151,18.9993095,-98.2749524,4.0,1.0,3.0,6.0,6.0,2.5,3.0,3.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,0.0,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2749524 18.9993095),barber shop,no,no,no,1 Photo,yes,yes,2018-10-18,No cambió,No cambió,no,Software especializado + computadora,"En Excel,Software especializado + computadora",PEPS,yes,yes,yes,"Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,"Efectivo,Tarjeta de débito y/o crédito",yes,Aumentar la cantidad del pedido,Semanalmente,Precio,"Informar al proveedor,Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto,pedir en otra sucursal",0,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo
152,18.9993582,-98.2750659,4.0,0.0,4.0,2.0,3.0,2.5,2.0,2.0,14.2,1.6,9.0,28.5,8.0,0.0,2.0,2.0,0.0,Irvin Vásquez Figueroa,SRID=4326;POINT(-98.2750659 18.9993582),Dairy products,no,no,no,1 Photo,yes,yes,2018-10-17,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,PEPS,yes,yes,yes,"Llamada a Teléfono celular,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,15%,Excel,no,Entrega a domicilio,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No creo que represente grandes ingresos,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,En persona,"Descuento por compras anticipadas,Recompra",0,Excel,Tarjeta de débito y/o crédito,yes,Disminuir la frecuencia de pedidos,Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,50% +,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
153,19.019056,-98.2617893,5.0,1.0,1.0,3.0,1.9,1.0,0.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,15.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2617893 19.019056),Micro-restaurant (aka. fondita),no,no,no,1 Photo,yes,yes,2022-01-13,No cambió,No cambió,yes,En papel,En papel,PEPS,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,20%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,No creo que represente grandes ingresos,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Página web del proveedor,Crédito,0,Ninguna,"Efectivo,Transferencia interbancaria",no,"Disminución de la variedad de productos,Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)","Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",20%,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo
154,19.0189901,-98.2618157,4.0,0.0,0.0,0.0,0.0,2.5,5.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,0.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2618157 19.0189901),ferretería ,yes,no,no,1 Photo,yes,yes,2012-09-15,No cambió,No cambió,yes,"En Excel,En papel",No lo hago,PEPS,yes,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,40%,"Cuaderno,Excel",no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,"Cuaderno,Excel","Efectivo,Transferencia interbancaria",yes,"Disminución de la variedad de productos,Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)","Informar al proveedor,Perder la venta",0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
155,19.0189553,-98.2619128,1.0,1.0,2.0,2.0,1.9,2.5,0.0,4.3,14.2,1.6,9.0,28.5,13.6,10.5,2.0,2.0,20.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2619128 19.0189553),Micro-restaurant (aka. fondita),no,no,no,1 Photo,yes,yes,2022-08-26,No cambió,No cambió,yes,En papel,En papel,PEPS,no,yes,no,"Llamada a Teléfono celular,WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,no,no,30%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,No sabe cómo involucrarse,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Descuento por compras anticipadas,0,Cuaderno,Efectivo,no,Ninguna de las anteriores,Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,De acuerdo
156,19.0189428,-98.261972,1.0,0.0,0.0,2.0,2.0,2.5,4.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,0.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.261972 19.0189428),lavandería ,yes,no,no,1 Photo,yes,yes,2020-10-15,No cambió,No cambió,yes,En papel,En papel,PEPS,yes,no,no,WhatsApp,Efectivo,Efectivo,no,6-10%,0,Redes sociales,no,no,40%,Cuaderno,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,No quiero involucrarme con la tecnología,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Crédito,0,Cuaderno,Efectivo,no,Ninguna de las anteriores,Semanalmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
157,19.0189376,-98.2622459,0.0,0.0,0.0,2.0,2.0,2.5,4.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,7.0,0.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2622459 19.0189376),tecnología ,no,no,no,1 Photo,yes,yes,2012-09-15,No cambió,Aumentó 15%,yes,En papel,En papel,PEPS,no,no,yes,"Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Ninguna,no,no,30%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,No creo que represente grandes ingresos,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Crédito,0,Cuaderno,"Efectivo,Transferencia interbancaria",yes,Ninguna de las anteriores,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,10%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,De acuerdo
158,19.0192176,-98.2625277,0.0,2.0,1.0,3.0,2.0,2.5,5.0,3.0,2.0,0.0,9.0,28.5,13.6,10.5,2.0,1.0,6.0,Ángel Francisco Altamirano Campos,SRID=4326;POINT(-98.2625277 19.0192176),Micro-restaurant (aka. fondita),no,no,no,1 Photo,yes,yes,2020-11-05,Aumentó 25%,No cambió,yes,En Excel,En Excel,PEPS,yes,yes,yes,"Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,no,6-10%,0,Redes sociales,yes,no,25%,Ninguna,no,Entrega a domicilio,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Llamada telefónica,Crédito,0,Excel,"Efectivo,Transferencia interbancaria",no,Disminuir la frecuencia de pedidos,Semanalmente,Refrigeración,Ofrecer un producto sustituto,20%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
159,19.0577006737,-98.2225255488,2.0,0.0,1.0,2.0,2.0,2.5,1.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,0.0,Salomon Abdala Perez,SRID=4326;POINT(-98.2225255488 19.0577006737),Grocery store (aka. nanostore),no,no,no,1 Photo,yes,yes,2019-11-07,No cambió,No cambió,yes,No lo hago,No lo hago,PEPS,yes,no,yes,WhatsApp,Efectivo,Efectivo,no,6-10%,0,"Aplicación móvil,Redes sociales",no,no,30%,En físico ,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,"Email,En persona","Consignación,Descuento por compras anticipadas,Recompra",6-8%,Excel,Transferencia interbancaria,no,Disminuir la frecuencia de pedidos,Semanalmente,Tamaño,Ofrecer un producto sustituto,30%,De acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo
160,19.0443226704,-98.2003063305,2.0,1.6,13.0,1.0,2.0,2.5,4.0,4.2,14.2,1.6,9.0,28.5,13.6,35.0,2.0,1.0,0.0,Sandra Carreón,SRID=4326;POINT(-98.2003063305 19.0443226704),Tailor (sastrería),no,yes,no,1 Photo,yes,yes,1952-01-04,No cambió,No cambió,yes,Software especializado + computadora,Software especializado + computadora,PEPS,yes,no,yes,"Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,"Aplicación móvil,Redes sociales",no,no,30%,En físico ,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,2,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,"Email,En persona","Consignación,Descuento por compras anticipadas,Recompra",6-8%,Excel,Transferencia interbancaria,no,Disminuir la frecuencia de pedidos,Mensualmente,Margen de utilidad,"Informar al proveedor,Solicitar tiempo al cliente para conseguir el producto",20%,De acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo
161,19.0201684863,-98.2170385251,0.0,3.0,1.0,0.0,0.0,2.0,7.0,7.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,4.0,José Zapata,SRID=4326;POINT(-98.2170385251 19.0201684863),Grocery store (aka. nanostore),yes,no,yes,1 Photo,yes,yes,2022-05-09,No cambió,No cambió,yes,"Aplicación móvil (i.e. App) + smartphone,En Excel","Aplicación móvil (i.e. App) + smartphone,En Excel,En papel",PEPS,no,yes,yes,"Llamada a Teléfono celular,WhatsApp",Efectivo,Efectivo,no,6-10%,0,Teléfono celular ,no,no,30%,"Aplicación móvil,Excel",no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,"En persona,Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Descuento por compras anticipadas,0,Cuaderno,"Efectivo,Tarjeta de débito y/o crédito",no,Disminuir la frecuencia de pedidos,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.),Refrigeración",Perder la venta,10%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
162,19.0347777,-98.2655858,0.0,0.0,0.0,3.0,2.0,2.5,4.0,4.2,14.2,1.6,1.0,28.5,13.6,1.0,2.0,3.0,0.0,Daniel Serrano,SRID=4326;POINT(-98.2655858 19.0347777),Grocery store (aka. nanostore),no,yes,no,1 Photo,yes,yes,2021-11-03,No cambió,40,yes,En Excel,"En Excel,En papel",PEPS,yes,no,yes,"Redes sociales (e.g. Facebook, Instagram)","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,35%,Excel,no,Recarga telefónica,Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Mensaje de texto (SMS),"Crédito,Descuento por compras anticipadas",0,Excel,Transferencia interbancaria,no,Disminuir la frecuencia de pedidos,Diariamente,Margen de utilidad,Solicitar tiempo al cliente para conseguir el producto,50% +,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo
163,19.0422064817,-98.1943173767,1.2,3.0,2.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Emilio Garza,SRID=4326;POINT(-98.1943173767 19.0422064817),Micro-restaurant (aka. fondita),yes,no,yes,1 Photo,no,yes,2013-03-13,Aumentó 25%,40,yes,En papel,En papel,PEPS,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,40%,Cuaderno,no,"Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Mensaje de texto (SMS),Mensajería instantánea (e.g. WhatsApp)",Descuento por compras anticipadas,1-2%,Cuaderno,Efectivo,yes,Disminuir la frecuencia de pedidos,Mensualmente,Tamaño,"Informar al proveedor,Ofrecer un producto sustituto",20%,De acuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo
164,19.0434026,-98.1947222,0.0,0.0,5.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Francisco Adán,SRID=4326;POINT(-98.1947222 19.0434026),Productos tradicionales ,no,yes,no,1 Photo,no,yes,2013-03-13,Aumentó 25%,40,yes,En papel,En papel,PEPS,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,40%,Cuaderno,no,"Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Mensaje de texto (SMS),Mensajería instantánea (e.g. WhatsApp)",Descuento por compras anticipadas,1-2%,Cuaderno,Efectivo,yes,Disminuir la frecuencia de pedidos,Mensualmente,Tamaño,"Informar al proveedor,Ofrecer un producto sustituto",20%,De acuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo
165,19.0431876,-98.194174,0.0,1.0,7.0,4.0,1.9,2.5,5.0,4.2,14.2,1.6,9.0,28.5,13.6,1.0,2.0,5.0,0.0,Francisco Adán,SRID=4326;POINT(-98.194174 19.0431876),productos tradicionales ,no,yes,no,1 Photo,yes,yes,2013-03-13,Aumentó 25%,40,yes,En papel,En papel,PEPS,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,40%,Cuaderno,no,"Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Mensaje de texto (SMS),Mensajería instantánea (e.g. WhatsApp)",Descuento por compras anticipadas,1-2%,Cuaderno,Efectivo,yes,Disminuir la frecuencia de pedidos,Mensualmente,Tamaño,"Informar al proveedor,Ofrecer un producto sustituto",20%,De acuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo
166,19.0431145635,-98.1940658722,1.0,0.0,5.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Emilio Garza,SRID=4326;POINT(-98.1940658722 19.0431145635),Grocery store (aka. nanostore),yes,no,no,1 Photo,no,yes,2022-11-03,Aumentó 25%,40,yes,En papel,En papel,PEPS,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,40%,Cuaderno,no,"Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Mensaje de texto (SMS),Mensajería instantánea (e.g. WhatsApp)",Descuento por compras anticipadas,1-2%,Cuaderno,Efectivo,yes,Disminuir la frecuencia de pedidos,Mensualmente,Tamaño,"Informar al proveedor,Ofrecer un producto sustituto",20%,De acuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo
167,19.0427938182,-98.1938023854,1.0,5.0,5.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Emilio Garza,SRID=4326;POINT(-98.1938023854 19.0427938182),Grocery store (aka. nanostore),no,no,no,1 Photo,no,yes,2022-11-03,Aumentó 25%,40,yes,En papel,En papel,PEPS,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Redes sociales,no,no,40%,Cuaderno,no,"Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,1-5%,"Es muy caro,No quiero involucrarme con la tecnología",Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,"Mensaje de texto (SMS),Mensajería instantánea (e.g. WhatsApp)",Descuento por compras anticipadas,1-2%,Cuaderno,Efectivo,yes,Disminuir la frecuencia de pedidos,Mensualmente,Tamaño,"Informar al proveedor,Ofrecer un producto sustituto",20%,De acuerdo,En desacuerdo,En desacuerdo,Totalmente en desacuerdo,En desacuerdo,Totalmente en desacuerdo
